2025-07-21 08:21:54,347 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-07-21 08:21:54,347 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-07-21 08:21:54,347 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-07-21 08:21:54,348 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
